ID_Date,StateCode,StationId,Date,PM2.5,PM10,NO2,CO,O3
TN_12_2023-11-24,TN,12,2023-11-24,3.1207299617917084,3.8638192318681304,2.5493692133533683,0.08004270736584411,0.8931784669163843
TN_12_2023-11-25,TN,12,2023-11-25,3.299586002165088,3.8451056571234545,2.5328101773605534,0.6606239888543852,0.9027156730928632
TN_12_2023-11-26,TN,12,2023-11-26,3.360128564097474,4.144856134204741,3.00914562329128,0.573096772261342,2.645342972123626
TN_12_2023-11-27,TN,12,2023-11-27,3.360128564097474,4.144856134204741,3.00914562329128,0.573096772261342,2.645342972123626
TN_12_2023-11-28,TN,12,2023-11-28,3.146650950510832,3.8104469861880115,2.5629835573111266,0.32570013963930183,0.9165937163697169
TN_12_2023-11-29,TN,12,2023-11-29,2.585274252575362,3.4519994095647513,2.567002536707282,0.14842000511827327,0.9067032517147111
TN_12_2023-11-30,TN,12,2023-11-30,2.7565024980422073,3.4504636229650734,2.591645679109118,0.173953307123438,0.9266653010423539
TN_12_2023-12-01,TN,12,2023-12-01,3.2585145110432028,3.9402308180182692,2.5946404011455027,0.2198046497811366,0.910524136979818
TN_12_2023-12-02,TN,12,2023-12-02,3.7347216833421455,4.140897721239564,2.5675996883835617,0.330651758885804,0.9461731062266168
TN_12_2023-12-03,TN,12,2023-12-03,1.5040773967762742,2.0794415416798357,2.5545104457337073,0.34763419934712825,1.0715836162801904
TN_12_2023-12-04,TN,12,2023-12-04,2.981304283882258,3.3165792425927068,2.5809966481820292,0.23111172096338664,0.9325155377662275
TN_12_2023-12-05,TN,12,2023-12-05,3.303912197386497,4.076903768599653,2.5752550455791043,0.4873522675803485,0.9071154340732652
TN_12_2023-12-06,TN,12,2023-12-06,3.2387029616679417,3.930556445293652,2.5672064237545644,0.3982166793385686,0.8908447105426802
TN_12_2023-12-07,TN,12,2023-12-07,3.360128564097474,4.144856134204741,3.00914562329128,0.573096772261342,2.645342972123626
TN_12_2023-12-08,TN,12,2023-12-08,3.685709662879618,4.32211996247618,2.554888229786012,0.20633643326901496,0.9348671174470905
TN_12_2023-12-09,TN,12,2023-12-09,3.7433709275081304,4.244386614759318,2.5451390378280787,0.17675051146516962,0.9141495523845693
TN_12_2023-12-10,TN,12,2023-12-10,3.593420565427994,3.998624923600955,2.5424628432994205,0.3569748989477303,0.917872812923684
TN_12_2023-12-11,TN,12,2023-12-11,3.7895281050267666,4.277523679400461,2.546573756263723,0.35065687161316933,0.8907022320766547
TN_12_2023-12-12,TN,12,2023-12-12,3.6070390281377254,3.937775579962761,2.5427387046438454,0.2874320411965716,0.9292069571407013
TN_12_2023-12-13,TN,12,2023-12-13,3.9648831073914,4.399820505573096,2.567377725050384,0.4848922417394862,0.8790832288687109
TN_12_2023-12-14,TN,12,2023-12-14,4.08692459018915,4.504451056303442,2.564190522696172,0.3244960453335334,0.8533805137713651
TN_12_2023-12-15,TN,12,2023-12-15,4.135583780292504,4.538775643988914,2.568254924971488,0.33408844550460015,0.8836926782756044
TN_12_2023-12-16,TN,12,2023-12-16,3.7895916831319063,3.9437073786926646,2.565077554628544,0.4761953583670844,0.7929925155296614
TN_12_2023-12-17,TN,12,2023-12-17,3.360128564097474,4.144856134204741,3.00914562329128,0.573096772261342,2.645342972123626
TN_12_2023-12-18,TN,12,2023-12-18,4.135583780292504,4.613088751232387,2.5572134686361574,0.24431778654561623,0.8905821271285006
TN_12_2023-12-19,TN,12,2023-12-19,4.135583780292504,4.819755553898036,2.557025417344989,0.30768892742148135,0.9049067349687621
TN_12_2023-12-20,TN,12,2023-12-20,4.135583780292504,4.855692533483597,2.5580259861404526,0.15700374880966475,0.9050878626141621
TN_12_2023-12-21,TN,12,2023-12-21,4.135583780292504,4.855692533483597,2.563317990582827,0.4561582224236825,0.8919492479508973
TN_12_2023-12-22,TN,12,2023-12-22,4.135583780292504,4.855692533483597,2.5487260538290903,0.1988508587451652,0.9536132769534326
TN_12_2023-12-23,TN,12,2023-12-23,4.135583780292504,4.855692533483597,2.562189141568149,0.47964450628241595,0.9532653347940099
TN_12_2023-12-24,TN,12,2023-12-24,4.135583780292504,4.768363341694286,2.5535788677599967,0.4737812074542822,0.9580522847431967
TN_12_2023-12-25,TN,12,2023-12-25,4.065411490115616,4.469431597354751,2.5497055534293547,0.16607925063606685,0.8860033310731319
TN_12_2023-12-26,TN,12,2023-12-26,3.712082863269157,4.237337992638625,2.568688352545511,0.11332868530700317,0.888298410256932
TN_12_2023-12-27,TN,12,2023-12-27,3.564921140711227,4.1867042657702145,2.554409678900196,0.47670914754740845,0.9300840539188197
TN_12_2023-12-28,TN,12,2023-12-28,3.7017134121762933,4.291926075525167,2.6262524820745545,0.39469434823245925,0.9832092309909817
